office_number,address,latitude,longitude,place_id
454,"Calle Isla Cristina, Nº 4, 21400 Ayamonte, Huelva, Spain",37.21429,-7.409389999999999,ChIJG_xv0OkiEA0R6JHfAGGsBR0
7015,"Plaza Redonda, 3, C+P, 21450 Cartaya, Huelva, Spain",37.2830143,-7.154793199999999,EjNDK1AsIFBsYXphIFJlZG9uZGEsIDMsIDIxNDUwIENhcnRheWEsIEh1ZWx2YSwgU3BhaW4iHxodChYKFAoSCeUrU8tHMhANEe_3deDF576ZEgNDK1A
5452,"Calle Vázquez López, 7, 21001 Huelva, Spain",37.2562362,-6.951431299999999,ChIJRYcJryXQEQ0Rxpb0vxn6rQY
1633,"Calle Plus Ultra, 26, 21001 Huelva, Spain",37.2567551,-6.9551051,ChIJkYkOEC_QEQ0Rbaa7upA9Q1g
6136,"Huelva, Spain",37.261421,-6.9447224,ChIJSyhE1-bPEQ0Rgw-0EMGqK9g
3275,"Calle Escritor Luis Manzano, 21002 Huelva, Spain",37.2647383,-6.9555292,ChIJLaEnztfPEQ0RnDxmQbDnK2k
3274,"Av. de Diego Morón, 18, 21005 Huelva, Spain",37.2802595,-6.940798399999999,ChIJrdr_k-nPEQ0RW2m_i3PIBuo
451,"Av. Alcalde Federico Molina Orta, 47, C+P, 21006 Huelva, Spain",37.259918,-6.9324658,Ej5DK1AsIEF2LiBBbGNhbGRlIEZlZGVyaWNvIE1vbGluYSBPcnRhLCA0NywgMjEwMDYgSHVlbHZhLCBTcGFpbiIfGh0KFgoUChIJhfXnWBvQEQ0RbxK8Iybu1UESA0MrUA
3273,"Av. José Fariña, 21006 Huelva, Spain",37.2596948,-6.935107899999999,ChIJ5Z3BDxzQEQ0RxLApGOVqK-Q
3186,"21410 Isla Cristina, Huelva, Spain",37.2005266,-7.323303500000001,ChIJ5XbW0vckEA0R6cSlBSzlPf4
456,"Calle Real, 3, 21440 Lepe, Huelva, Spain",37.2552738,-7.2039519,ChIJx039L9wxEA0R_Z33dch-YCI
7074,"Calle Arcipreste Borrego, S/N, 21800 Moguer, Huelva, Spain",37.276207,-6.8378302,ChIJ83NG1avEEQ0R-AhDDQiJ6lk
6788,"Plaza del Corazón de Jesús, 1, 21700 La Palma del Condado, Huelva, Spain",37.3881021,-6.5532151,ChIJZ0tQJzzyEQ0Ra5tAWjqfSwg
3272,"Av. Andalucia, S/N, 21100 Punta Umbría, Huelva, Spain",37.1811714,-6.9673145,ChIJK-cUpSvREQ0RgvpdXmK0oZk
6783,"21610 San Juan del Puerto, Huelva, Spain",37.3157974,-6.8431402,ChIJoaNA0H3EEQ0RSpxatMZObrI
6545,"Calle Valle de la Fuente, 34, 21600 Valverde del Camino, Huelva, Spain",37.573602,-6.754963999999999,ChIJ6x7prHi9EQ0RhGUHP_VPVHM
3353,"Calle Miguel de Cervantes, 2, 23680 Alcalá la Real, Jaén, Spain",37.4624812,-3.922744299999999,ChIJ2T-fnmvvbQ0R0eKpIzK0AaY
6639,"Av. Blás Infante, 23740 Andújar, Jaén, Spain",38.0387752,-4.0430141,ChIJfx6TeLM3bA0RJKc1hBixUbM
148,"Calle Ollerías, 16, 23740 Andújar, Jaén, Spain",38.0385368,-4.0526996,ChIJC8Kudss3bA0RjYHM8QNHcdA
1471,"Calle Cervantes, 11, 23760 Arjona, Jaén, Spain",37.9364706,-4.0551257,ChIJG7WGvW41bA0RQM01eTIEsBw
2550,"Calle San Pablo, 27, 23440 Baeza, Jaén, Spain",37.9942088,-3.4664118,ChIJt6NIGJmLbg0RuT3nRP7tI2A
3355,"Calle Sebastián Elcano, 12, 23710 Bailén, Jaén, Spain",38.0946138,-3.778157,ChIJ87YQd9EnbA0R_yZxD9u5Vho
3350,"Calle de Madrid, 1, 23200 La Carolina, Jaén, Spain",38.2745971,-3.6154087,ChIJbWto6o6ibg0RhHtKSUVEKbk
5510,"Plaza Dean Mazas, 2, 23001 Jaén, Spain",37.7672356,-3.7884682,ChIJO7XJj3TXbQ0RZsm_6k1FQZU
2561,"Av. de Andalucía, 54, C+P, 23006 Jaén, Spain",37.7780931,-3.7999155,Ei5DK1AsIEF2LiBkZSBBbmRhbHVjw61hLCA1NCwgMjMwMDYgSmHDqW4sIFNwYWluIh8aHQoWChQKEgnp31k2F9dtDREa78kebizllxIDQytQ
6150,"Plaza Jaén Por la Paz, 6, 23008 Jaén, Spain",37.7804252,-3.7893268,ChIJPZ5s-AXXbQ0RukxAJOqgwFk
2551,"Paseo de la Estación, 44, C+P, 23008 Jaén, Spain",37.7759514,-3.7890591,EjJDK1AsIFBhc2VvIGRlIGxhIEVzdGFjacOzbiwgNDQsIDIzMDA4IEphw6luLCBTcGFpbiIfGh0KFgoUChIJwzmGLwnXbQ0RwvWu7B83IIgSA0MrUA
3348,"Calle Isaac Peral, 12, 23700 Linares, Jaén, Spain",38.0958167,-3.6334071,ChIJD8OtPzKbbg0RZZzrnxuHLDc
2573,"Av. de Andalucía, 8, 23700 Linares, Jaén, Spain",38.0930209,-3.6389704,ChIJGQgcPzKbbg0RzIRPGGdsJ6o
3356,"Calle Maestra, 134, 23100 Mancha Real, Jaén, Spain",37.7863506,-3.6090923,ChIJ_5AqduV6bg0RYxALaxFFgpQ
3354,"Plaza Virgen del Amparo, 7, 23770 Marmolejo, Jaén, Spain",38.0454663,-4.1711365,ChIJA95WmT1PbA0RzxqhipTtzQ4
3352,"Calle Carrera, 19, 23600 Martos, Jaén, Spain",37.7212106,-3.9696036,ChIJB64PhOrFbQ0RkQAWyO4B2Z8
7727,"Paseo de la Estación, 10, 23640 Torre del Campo, Jaén, Spain",37.7714896,-3.8980139,ChIJaYhqgyTQbQ0RR2r8fkP9vmg
2566,"Calle Ginés de Perea, 7, 23650 Torredonjimeno, Jaén, Spain",37.7660498,-3.9559952,ChIJfapMcw3PbQ0RHu75uak_Vyc
7325,"Av. Libertad, 1, 23400 Úbeda, Jaén, Spain",38.0151026,-3.3707026,ChIJCbqKh4fzbg0RE9Clo2zZLYA
3349,"Plaza Andalucía, 3, 23400 Úbeda, Jaén, Spain",38.0109488,-3.3715065,ChIJw7SLn3n0bg0RcU-xHZqrlKc
2559,"Calle Quevedo, 6, 23300 Villacarrillo, Jaén, Spain",38.1157052,-3.0871754,ChIJ0QPA0E8dbw0Rc6jyOfDM7r8
4284,"Calle Jovellanos, S/N - Esq. San Pablo, 29130 Alhaurín de la Torre, Málaga, Spain",36.6606385,-4.5595286,ChIJpYimUNL6cg0RbAdALGESPOg
7881,"Calle Gerald Brenan, S/N, 29120 Alhaurín el Grande, Málaga, Spain",36.6451437,-4.6806076,ChIJZ0Ljz_jmcg0RrPAZBNwPpK8
3365,"Calle Infante Don Fernando, 54, C+P, 29200 Antequera, Málaga, Spain",37.0185559,-4.5617374,EkRDK1AsIENhbGxlIEluZmFudGUgRG9uIEZlcm5hbmRvLCA1NCwgMjkyMDAgQW50ZXF1ZXJhLCBNw6FsYWdhLCBTcGFpbiIfGh0KFgoUChIJ5-i4POCPcg0RGUqArlfRgGISA0MrUA
4785,"Av. Federico García Lorca, 3, 29631 Arroyo de La Miel, Málaga, Spain",36.5916969,-4.5267786,ChIJ8UDz4I_8cg0R79mQuLkPiYY
486,"Av. Antonio Machado, 40, C+P, 29630 Benalmádena, Málaga, Spain",36.5962877,-4.5201205,EkBDK1AsIEF2LiBBbnRvbmlvIE1hY2hhZG8sIDQwLCAyOTYzMCBCZW5hbG3DoWRlbmEsIE3DoWxhZ2EsIFNwYWluIh8aHQoWChQKEgl_0hlnYvxyDRFKSaRNplgnAhIDQytQ
6675,"Calle Maria Zambrano, 29580 Estación de Cártama, Málaga, Spain",36.7369636,-4.6063819,ChIJu7BKzv_ucg0REWPdpVRvUnM
6727,"29680 Estepona, Málaga, Spain",36.4256345,-5.1510261,ChIJ09n2kaXWDA0RzA0t1sXwS4o
2585,"Av. España, 13, 29680 Estepona, Málaga, Spain",36.424902,-5.1445281,ChIJv5oepafWDA0Rv5V36jyT6YA
492,"Plaza de la Constitución, 10, 29640 Fuengirola, Málaga, Spain",36.538652,-4.623075,ChIJ4dZYH2vicg0REKD61OSVAKs
7115,"29640 Fuengirola, Málaga, Spain",36.544148,-4.624943900000001,ChIJI_ovED7icg0R9GIZm1HcWCA
2752,"Los Boliches, 29640 Fuengirola, Málaga, Spain",36.5631965,-4.6042784,ChIJP39iNlTicg0RwcS1ae3mSVE
2735,"Calle Alfonso XIII, 6 Edif. S. Fernando, 29640 Fuengirola, Málaga, Spain",36.5419985,-4.6232805,ChIJwVwpH2vicg0RiTcyIhJYdpk
3370,"Calle, Alameda Colón, 2, 4, 29001 Málaga, Spain",36.7163168,-4.4252145,ChIJb7tDTJT3cg0R5LWAdPtLhCY
4101,"Calle Cuarteles, 43, 29002 Málaga, Spain",36.7125719,-4.4291579,ChIJL0G_g6L3cg0RCy3i74q1dh4
3422,"Calle Tomás Echeverría, 1, 29002 Málaga, Spain",36.7049957,-4.4361805,ChIJDdxoKoL3cg0RYGExiNrsG8U
3089,"Avenida La Paloma, 29003 Málaga, Spain",36.701018,-4.442739,ChIJW3ONaX73cg0RTArBoEJm960
3413,"Camino del Pato, 29004 Málaga, Spain",36.6884367,-4.4518964,ChIJJXWH1dr5cg0RyKnDXB3mKlo
2116,"Av. de Velázquez, 74, C+P, 29004 Málaga, Spain",36.6943684,-4.4530516,EjBDK1AsIEF2LiBkZSBWZWzDoXpxdWV6LCA3NCwgMjkwMDQgTcOhbGFnYSwgU3BhaW4iHxodChYKFAoSCbFr9kLZ-XINEZOkQWN7SLPsEgNDK1A
4100,"Calle Marqués de Larios, 12, 14, 29005 Málaga, Spain",36.7185732,-4.4215721,ChIJ91ZCTJT3cg0RS9rlzaGH5Tc
2341,"Calle Marqués de Larios, 12, 14+C+P, 29005 Málaga, Spain",36.7189432,-4.421613,EjoxNCtDK1AsIENhbGxlIE1hcnF1w6lzIGRlIExhcmlvcywgMTIsIDI5MDA1IE3DoWxhZ2EsIFNwYWluIiIaIAoWChQKEgn7BedMlPdyDRE1rcyS4Eij-RIGMTQrQytQ
4106,"Av. de José Ortega y Gasset, 43, C+P, 29006 Málaga, Spain",36.7109734,-4.4467142,EjtDK1AsIEF2LiBkZSBKb3PDqSBPcnRlZ2EgeSBHYXNzZXQsIDQzLCAyOTAwNiBNw6FsYWdhLCBTcGFpbiIfGh0KFgoUChIJi85vYXD3cg0R0x4djF2nAi4SA0MrUA
3418,"Paseo de los Tilos, 51, C+P, 29006 Málaga, Spain",36.712934,-4.4375994,EjFDK1AsIFBhc2VvIGRlIGxvcyBUaWxvcywgNTEsIDI5MDA2IE3DoWxhZ2EsIFNwYWluIh8aHQoWChQKEgkzn2F1nfdyDREEcEN7bcuXdBIDQytQ
483,"Av. de Andalucía, 16, C+P, 29007 Málaga, Spain",36.7174051,-4.432386999999999,EjBDK1AsIEF2LiBkZSBBbmRhbHVjw61hLCAxNiwgMjkwMDcgTcOhbGFnYSwgU3BhaW4iHxodChYKFAoSCcmDIz6Z93INETA-CVB-njn5EgNDK1A
4102,"Calle Mármoles, 39, 29007 Málaga, Spain",36.7214114,-4.4307611,ChIJL0G_g6L3cg0RXAlTSsYUSqE
3394,"29008 Málaga, Spain",36.7235841,-4.422710299999999,ChIJjaGyXr73cg0RYEd94XvSAxw
4275,"Malaga Hospital Civil, 29011 Málaga, Spain",36.7288888,-4.4344051,ChIJcQ_OiKb3cg0RatQ4-ZYJV2o
468,"Calle Dr. Escassi, S/N, 29010 Málaga, Spain",36.7221352,-4.4397996,ChIJM1mcFQn3cg0RQrUUHisZHTA
3427,"Av. de Carlos Haya, 74, C+P, 29010 Málaga, Spain",36.722692,-4.447837,EjFDK1AsIEF2LiBkZSBDYXJsb3MgSGF5YSwgNzQsIDI5MDEwIE3DoWxhZ2EsIFNwYWluIh8aHQoWChQKEglzBpcTDfdyDRHQV45p-mvYrhIDQytQ
5876,"Calle Frank Capra, 6, L. 2, 29010 Ronda, Málaga, Spain",36.719123,-4.4600792,ChIJxZZqQT73cg0RXhnerzCgh6I
4272,"El Romeral, 29010 Málaga, Spain",36.7223867,-4.476122999999999,ChIJw6eqdzb3cg0RwQ3xjDG8tJc
4108,"Calle Martínez de la Rosa, 167, 29010 Málaga, Spain",36.7276394,-4.442475,ChIJM1mcFQn3cg0Ry75d0fBU7ms
484,"Calle Ntra. Sra. de los Clarines, 8, 29011 Málaga, Spain",36.72990000000001,-4.4393,ChIJy19fOgj3cg0RLhQoV_e65BQ
4107,"29012 Málaga, Spain",36.7279999,-4.4124219,ChIJK9_UxMb3cg0RgEd94XvSAxw
4274,"Calle, Alameda de Capuchinos, 73, 29013 Málaga, Spain",36.7322343,-4.417385299999999,ChIJgdWa48f3cg0RYKYPCzDiMDg
1635,"Calle Emilio Thuillier, 56, 29014 Málaga, Spain",36.7448628,-4.4218619,ChIJNUWYE0v2cg0R89BUgBM4gE0
3066,"Calle Lorenza Correa, 48, 29014 Málaga, Spain",36.7399198,-4.422587,ChIJDUb7ZLT3cg0Ry0TT20FCSE8
4109,"Paseo de Sancha, 2, 29016 Málaga, Spain",36.7213107,-4.4051961,ChIJgQUYd-f3cg0RkNT3RNM9Efw
3368,"Av. Juan Sebastián Elcano, 154, 154+C+P, 29017 Málaga, Spain",36.7218586,-4.3644913,Ej4xNTQrQytQLCBBdi4gSnVhbiBTZWJhc3Rpw6FuIEVsY2FubywgMTU0LCAyOTAxNyBNw6FsYWdhLCBTcGFpbiIjGiEKFgoUChIJHw-DsTdYcg0RM3jEru_E3MQSBzE1NCtDK1A
6839,"Heliomar, 29140 Málaga, Spain",36.6627444,-4.5025129,ChIJbZQHZ0j6cg0RuRdgCtkg068
4105,"Calle Lope de Rueda, 93, 29190 Málaga, Spain",36.7399539,-4.4829133,ChIJnz9nnNXwcg0RYeMpW6CjI-A
6872,"Calle Jumillano, S/N (Campanillas), 29590 Málaga, Spain",36.7286632,-4.5466073,ChIJ35XwSzfwcg0RpzBDC-pHj6Q
6889,"N-340, San Luis de Sabinillas, Málaga, Spain",36.3676563,-5.2276638,Ei1OLTM0MCwgU2FuIEx1aXMgZGUgU2FiaW5pbGxhcywgTcOhbGFnYSwgU3BhaW4iLiosChQKEgkNXqLM71qhEhGi1ymx9YcCMhIUChIJ6VMJo3_aDA0RW8W5c15DLSI
3028,"29610 Ojén, Málaga, Spain",36.5654302,-4.8553046,ChIJeXiNPabZcg0RtcDmi8QCnJk
4135,"Plaza África, 1, 29600 Marbella, Málaga, Spain",36.5095467,-4.8855273,ChIJHxQ6f_gncw0RZKnbLXfBU3o
3016,"Av. Ricardo Soriano, 31, 29600 Marbella, Málaga, Spain",36.5101265,-4.891535699999999,ChIJw0LlZQDYcg0RTdFpeurmQ8M
7105,"Av. Severo Ochoa, 39, C+P, 29603 Marbella, Málaga, Spain",36.5093827,-4.877936,EjlDK1AsIEF2LiBTZXZlcm8gT2Nob2EsIDM5LCAyOTYwMyBNYXJiZWxsYSwgTcOhbGFnYSwgU3BhaW4iHxodChYKFAoSCfcHQf31J3MNEU-vW79XuWhoEgNDK1A
4141,"Calle Ur. Guadaiza, Ed. Albatros, 29660, Málaga, Spain",36.4875543,-4.9563367,ChIJeetJXuopcw0RMFctM_-KwKQ
1078,"Nueva Andalucía, 29660 Marbella, Málaga, Spain",36.4923752,-4.951609599999999,ChIJHxR4V_kpcw0RmcZtvo0j94k
6647,"Calle Antonio Machado, 0, 29651 Las Lagunas de Mijas, Málaga, Spain",36.5445358,-4.642248599999999,ChIJXwSzHSHicg0RoD2KIHLIwn8
7012,"Av. Antonio Arroyo Blanco, 5, 29649 La Cala de Mijas, Málaga, Spain",36.50607,-4.6857729,ChIJT6ASsDIecw0RwTpn7MRDzc4
4290,"Urb. Sitio de Calahonda, 201B, 29649 Mijas, Málaga, Spain",36.48935,-4.715752999999999,ChIJQ26YUGogcw0R8mvItDiI_sQ
3416,"Calle Diputación Provincial, 4, 29780 Nerja, Málaga, Spain",36.7455359,-3.8786281,ChIJhaZd0RMlcg0RGyh5bIMIrZo
4277,"La Campana, 29660 Marbella, Málaga, Spain",36.498902,-4.973866999999999,ChIJG0uCHvkpcw0R7t799ooR7xA
7113,"Av. del Mediterráneo, 131, 29730 Rincón de la Victoria, Málaga, Spain",36.7152376,-4.2839431,ChIJP_qrgm1acg0RoryRjbsoPUw
3412,"29400 Ronda, Málaga, Spain",36.746209,-5.161225099999999,ChIJeaJY4kMxDQ0RoluaNCGANZQ
4136,"Calle Lagasca, 64, 29670 San Pedro Alcántara, Málaga, Spain",36.482835,-4.989587300000001,ChIJXx5lLRYqcw0RpucMmtXsV4A
464,"Paseo Larios, 7, 29740 Torre del Mar, Málaga, Spain",36.7414599,-4.09295,ChIJwXXcV7xHcg0RJR1PQp_TBys
481,"Plaza Costa del Sol, 9, C+P, 29620 Torremolinos, Málaga, Spain",36.6250017,-4.4994765,Ej9DK1AsIFBsYXphIENvc3RhIGRlbCBTb2wsIDksIDI5NjIwIFRvcnJlbW9saW5vcywgTcOhbGFnYSwgU3BhaW4iHxodChYKFAoSCWFgXCbt-3INEbjj0MqjB0hOEgNDK1A
6638,"Paseo del Colorado, 8, 29620 Torremolinos, Málaga, Spain",36.6304163,-4.4939111,ChIJEyu-o-n7cg0RWMDpg4LMnT4
4103,"29620 Torremolinos, Málaga, Spain",36.6265566,-4.5160396,ChIJR4IEy537cg0RkEp94XvSAxw
6351,"Calle Casas Nuevas, 29770, Málaga, Spain",36.7329582,-3.9673201,ChIJoacQqBQ6cg0ReU7MuFwCg2I
7363,"Av. Vivar Téllez, 3, 29700 Vélez-Málaga, Málaga, Spain",36.77851,-4.100309999999999,ChIJARF9zCJHcg0RB3abnbJvvsc
488,"Plaza Carmelitas, 8, 29700 Velez, Málaga, Spain",36.7816574,-4.1047809,ChIJWYp0BiRHcg0RwSvCIjy7ZvY
411,"Calle Sta. María, 18A, 41500 Alcalá de Guadaíra, Sevilla, Spain",37.33482679999999,-5.8533123,ChIJIexj0NlkEg0R6BXvShjr0a8
6096,"Av. de la Escultora 'la Roldana', 9, 41500 Alcalá de Guadaíra, Sevilla, Spain",37.34108,-5.82658,ChIJmzy0nbxkEg0RkaH03mUngWA
2365,"Av. Constitucion, Esqu. A Silos, 41500 Alcalá de Guadaíra, Sevilla, Spain",37.3472154,-5.8434046,ChIJ7fntwehkEg0RvW2NA3xOYCI
413,"Plaza Corredera, 4, 41600 Arahal, Sevilla, Spain",37.2621095,-5.5453693,ChIJXUG4mVybEg0R-BhsNKU0bTY
6593,"Plaza de Ntra. Sra. de Cuatrovitas, 3, 41110 Bollullos de la Mitación, Sevilla, Spain",37.3402564,-6.1385559,ChIJfQgZbzoSEg0RNcVCqMXL5u0
6101,"Av. Universidad de Salamanca, 7, C+P, 41930 Bormujos, Sevilla, Spain",37.37092519999999,-6.0829376,EkRDK1AsIEF2LiBVbml2ZXJzaWRhZCBkZSBTYWxhbWFuY2EsIDcsIDQxOTMwIEJvcm11am9zLCBTZXZpbGxhLCBTcGFpbiIfGh0KFgoUChIJXa2qYDkTEg0RUJyTAdm2lIMSA0MrUA
6018,"Av. del Aljarafe, S/N, 41930 Bormujos, Sevilla, Spain",37.3740992,-6.069537299999999,ChIJl3TWHTUTEg0RhYeOGFB7wX4
6798,"Av. Jesús Nazareno, 79, 41730 Las Cabezas de San Juan, Sevilla, Spain",36.9908809,-5.939685799999999,ChIJHS60UdKPDQ0RziOyuwXA9UQ
1640,"Plaza Constitución, 5, 41900 Camas, Sevilla, Spain",37.4014163,-6.0346644,ChIJC6ZhHn1rEg0Rc9ed2TjsfFs
1680,"41320 Cantillana, Seville, Spain",37.6434785,-5.8353837,ChIJX800JdVbEg0RIEynyABkBBw
1750,"Calle San Pedro, 10, 41410 Carmona, Sevilla, Spain",37.4708796,-5.6428786,ChIJH6g2KoOMEg0RlHpnKMvi9kM
3199,"Calle Inés Rosales, 5, 7, 41950 Castilleja de la Cuesta, Sevilla, Spain",37.3852349,-6.0547965,ChIJl9qpVbpsEg0Ruj6VVY0LxCA
6893,"Plaza de Sagunto, 12, 41100 Coria del Río, Sevilla, Spain",37.2845,-6.05098,ChIJj_VuW7lyEg0RSyG_Rs53eVo
2391,"Av. los Pinos equina, Calle Asís, 41089 Dos Hermanas, Sevilla, Spain",37.3383601,-5.932265699999999,ChIJx4Fqi8hvEg0RI_ytZEthKxw
2390,"Calle Canónigo, 104, 41700 Dos Hermanas, Sevilla, Spain",37.2822961,-5.9220822,ChIJX7TTZF5wEg0RotCL1QSrlbw
6837,"Dos Hermanas, Seville, Spain",37.2865803,-5.924239099999999,ChIJVXNflFxwEg0RWXx1BsM1Zx8
3188,"Plaza Constitución, 13, 41700 Dos Hermanas, Sevilla, Spain",37.2838868,-5.9218047,ChIJS4Gkz11wEg0RlknNvohKmI0
2402,"Av. Miguel de Cervantes, 26, A, 41400 Écija, Sevilla, Spain",37.5387686,-5.077821399999999,ChIJ2_1uBaPKEg0RXOFI7_EPug0
7081,"Calle Mesones, 29, 41560 Estepa, Sevilla, Spain",37.2908802,-4.8790409,ChIJx9fcNhpabQ0RinqAjOewDfc
7896,"Calle Real, 7, 41960 Gines, Sevilla, Spain",37.3871899,-6.077439999999999,ChIJY0C2HlATEg0RjZGNwGiNQIg
415,"Calle Sevilla, 1, 41740 Lebrija, Sevilla, Spain",36.9200267,-6.077926799999999,ChIJodF0htDsDQ0RZ5GRZB0-DF8
3168,"Calle Blas Infante, 34, 41440 Lora del Río, Sevilla, Spain",37.65608,-5.53109,ChIJWfHh1rzvEg0Rhbx3d1UV1GU
6546,"Av. de Andalucía, 41, 41510 Mairena del Alcor, Sevilla, Spain",37.3735892,-5.7532163,ChIJCcilrV9iEg0R_MM-Zd18dVg
2658,"Glorieta Ciudad Expo, Local 21, 41927 Mairena del Aljarafe, Sevilla, Spain",37.3509151,-6.0493878,ChIJL3pXriFtEg0RGPumWZlcgqw
4137,"Calle Manuel Rojas Marcos, 32, 41620 Marchena, Sevilla, Spain",37.3295779,-5.4166796,ChIJx4l_eziYEg0RDzjtBcrig98
2094,"Calle Utrera, 80, 41530 Morón de la Frontera, Sevilla, Spain",37.1211079,-5.4592211,ChIJ44COAXNhDQ0Rk-uJqAsFikE
6948,"Carr. Sevilla, 41530, Sevilla, Spain",37.1200733,-5.4850625,ChIJvbJdA9FjDQ0Rjr4oqvh7c4o
4460,"Calle Luis Daoiz, Nº 14, 41530 Morón de la Frontera, Sevilla, Spain",37.1230132,-5.4512366,ChIJf5kBpA5hDQ0RoWeu0ObJZb4
7267,"41804 Olivares, Seville, Spain",37.4686407,-6.142094699999999,ChIJA4vgyGsWEg0REE-nyABkBBw
5811,"Calle Carrera, 52, 41640 Osuna, Sevilla, Spain",37.2396859,-5.1047807,ChIJCTSZkqirEg0RCvTEQI8xX8U
4840,"Plaza España, 13, 41720 Los Palacios y Villafranca, Sevilla, Spain",37.1597881,-5.9275912,ChIJJ6dnKdt3Eg0R9NeL5qfmC9A
7111,"Calle Pineda, 24, 41840 Pilas, Sevilla, Spain",37.3027888,-6.3011148,ChIJtVg1nUobEg0RI0JQBFSYKEM
436,"Calle San José, 69, 41300 San José de la Rinconada, Sevilla, Spain",37.4818428,-5.943586799999999,ChIJ6R1oB9NpEg0ROIn3WFt2jJU
437,"Av. 28 Febrero, 61, 41920 San Juan de Aznalfarache, Sevilla, Spain",37.3590998,-6.0344623,ChIJBx0NrOJsEg0RykO9RNGh3-k
7073,"Calle Juan Delgado, 4, 41800 Sanlúcar la Mayor, Sevilla, Spain",37.3869481,-6.201374899999999,ChIJxwL669MQEg0Ra3ql8ExMr54
477,"Av. de la Constitución, 38, 41001 Sevilla, Spain",37.3833993,-5.9937326,ChIJyYVlZRBsEg0RFE6zmsvnTFs
403,"Calle Reyes Católicos, 15, C+P, 41001 Sevilla, Spain",37.3881776,-6.0004329,EjVDK1AsIENhbGxlIFJleWVzIENhdMOzbGljb3MsIDE1LCA0MTAwMSBTZXZpbGxhLCBTcGFpbiIfGh0KFgoUChIJWc9QNRJsEg0RuKWlYS3To84SA0MrUA
6000,"Calle Granada, 1, C+P, 41001 Sevilla, Spain",37.3891401,-5.9947591,EitDK1AsIENhbGxlIEdyYW5hZGEsIDEsIDQxMDAxIFNldmlsbGEsIFNwYWluIh8aHQoWChQKEgkpHxxpEGwSDRE6MN0cVK6MjBIDQytQ
6005,"Calle las Cortes, 2, C+P, 41002 Sevilla, Spain",37.3943076,-5.996179,Ei5DK1AsIENhbGxlIGxhcyBDb3J0ZXMsIDIsIDQxMDAyIFNldmlsbGEsIFNwYWluIh8aHQoWChQKEgn_V6EED2wSDRFiQCL7wyGNNxIDQytQ
401,"Pl. de la Encarnación, 18, C+P, 41003 Sevilla, Spain",37.3932434,-5.9913012,EjVDK1AsIFBsLiBkZSBsYSBFbmNhcm5hY2nDs24sIDE4LCA0MTAwMyBTZXZpbGxhLCBTcGFpbiIfGh0KFgoUChIJnfAkHQVsEg0Rg2sAj80algkSA0MrUA
3293,"Calle Recaredo, 23, C+P, 41003 Sevilla, Spain",37.3912313,-5.9843647,Ei1DK1AsIENhbGxlIFJlY2FyZWRvLCAyMywgNDEwMDMgU2V2aWxsYSwgU3BhaW4iHxodChYKFAoSCeFBy04dbBINEQwhwxvoAjy_EgNDK1A
3311,"Av. de Ramón y Cajal, 41, C+P, 41005 Sevilla, Spain",37.3758546,-5.9687054,EjRDK1AsIEF2LiBkZSBSYW3Ds24geSBDYWphbCwgNDEsIDQxMDA1IFNldmlsbGEsIFNwYWluIh8aHQoWChQKEglBPAgxkW4SDRF9Adcxli-_2xIDQytQ
3291,"Av. San Francisco Javier, 1, 1+C+P, 41005 Sevilla, Spain",37.382406,-5.9729247,EjgxK0MrUCwgQXYuIFNhbiBGcmFuY2lzY28gSmF2aWVyLCAxLCA0MTAwNSBTZXZpbGxhLCBTcGFpbiIhGh8KFgoUChIJEwV0saJuEg0R8BiRHeSp4Q4SBTErQytQ
405,"Av. de la Cruz del Campo, 1, 2+C+P, 41005 Sevilla, Spain",37.3871984,-5.9649619,EjgyK0MrUCwgQXYuIGRlIGxhIENydXogZGVsIENhbXBvLCAxLCA0MTAwNSBTZXZpbGxhLCBTcGFpbiIhGh8KFgoUChIJKQzo1L5uEg0ROVf9YLr3bicSBTIrQytQ
1533,"Plaza Gran Plaza, 1, 41005 Sevilla, Spain",37.3813342,-5.966512199999999,ChIJWXa78ZVuEg0RTYlNIRQHqjA
407,"Calle Párroco Antonio Gómez Villalobos, 87, 41006 Sevilla, Spain",37.3712155,-5.9584397,ChIJe2-rc_JuEg0Ryp8SDKOE_tc
6074,"Calle Baena, 5, Local 1, 41006 Sevilla, Spain",37.3771695,-5.9399297,ChIJ986s6B1vEg0RgVY2Q147irw
6010,"Calle Puerto del Escudo, 1, C+P, 41006 Sevilla, Spain",37.3760057,-5.954616499999999,EjVDK1AsIENhbGxlIFB1ZXJ0byBkZWwgRXNjdWRvLCAxLCA0MTAwNiBTZXZpbGxhLCBTcGFpbiIfGh0KFgoUChIJnf_a3e5uEg0RJa_i-V6VlKISA0MrUA
6117,"Sevilla Santa Justa, Av. de Kansas City, S/N, 41007 Sevilla, Spain",37.3931893,-5.9737897,ChIJXWB_6a9uEg0RK1AYptyBsk0
3288,"Calle Tarso, 23, 41007 Sevilla, Spain",37.3936425,-5.963220199999999,ChIJUZ9v7LduEg0R6_9hofeNrow
404,"Calle, Ronda de Capuchinos, 19, 41008 Sevilla, Spain",37.3995901,-5.982307500000001,ChIJO94WZKpuEg0Rnukw5XWZPEM
5810,"Calle Arroyo, 56, 41008 Sevilla, Spain",37.3965423,-5.9784722,ChIJ7aDDQ6luEg0Rpe68hJeLp0g
